beeID,year,month,day,AM/PM,plant.genus,plant.species,site,transect,collector,method,date processed,processed by,morpho,digital entry checked by,checked on,notes
3961,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3962,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3963,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3964,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3965,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3966,2017,6,9,AM,Zizia,aurea,Silis,1,I. Lane,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3967,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3968,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3969,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3970,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3971,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3972,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
3973,2017,6,9,PM,Zizia,aurea,Howe,5,R. Tucker,net,6.21.17,A. Waananen,small dark,S. Marconie,8.3.17,
5138,2017,7,5,AM,Rudbeckia,hirta,Howe,1,I. Lane,net,7.18.17,R. Tucker,med dark,S. Marconie,8.3.17,
5139,2017,7,5,PM,Dalea,purpurea,Howe,2,S. Marconie,net,7.18.17,R. Tucker,sm blue,S. Marconie,8.3.17,
5140,2017,7,6,PM,Cirsium,arvense,Nygard,4,M. Gullickson,net,7.18.17,R. Tucker,med blue,S. Marconie,8.3.17,
5141,2017,7,5,PM,Cirsium,arvense,Howe,2,S. Marconie,net,7.18.17,R. Tucker,med blue,S. Marconie,8.3.17,
5142,2017,7,5,PM,Dalea,purpurea,Howe,4,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5143,2017,7,5,PM,Rudbeckia,hirta,Howe,2,S. Marconie,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5144,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,large dark,S. Marconie,8.3.17,
5145,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,large dark,S. Marconie,8.3.17,
5146,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,bombus,S. Marconie,8.3.17,
5147,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,bombus,S. Marconie,8.3.17,
5148,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm green,S. Marconie,8.3.17,
5149,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm green,S. Marconie,8.3.17,
5150,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5151,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5152,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5153,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5154,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5155,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5156,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5157,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5158,2017,7,5,AM,Dalea,purpurea,Howe,1,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5159,2017,7,5,PM,Verbena,stricta,Howe,1,S. Marconie,net,7.18.17,R. Tucker,sm blue,S. Marconie,8.3.17,
5160,2017,7,5,PM,Dalea,purpurea,Howe,5,I. Lane,net,7.18.17,R. Tucker,sm green,S. Marconie,8.3.17,
5161,2017,7,5,PM,Verbena,hastata,Henningson,5,I. Lane,net,7.18.17,R. Tucker,med blue,S. Marconie,8.3.17,
5162,2017,7,5,PM,Cirsium,arvense,Henningson,5,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5163,2017,7,5,PM,Cirsium,arvense,Henningson,5,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5164,2017,7,5,PM,Cirsium,arvense,Henningson,5,I. Lane,net,7.18.17,R. Tucker,sm blue,S. Marconie,8.3.17,
5165,2017,7,5,PM,Dalea,candida,Howe,4,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5166,2017,7,5,PM,Dalea,candida,Howe,4,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5167,2017,7,5,PM,Dalea,candida,Howe,4,I. Lane,net,7.18.17,R. Tucker,sm dark,S. Marconie,8.3.17,
5168,2017,7,5,PM,Agastache,foeniculum,Henningson,5,I. Lane,net,7.18.17,R. Tucker,sm blue,S. Marconie,8.3.17,
5169,2017,7,5,PM,Agastache,foeniculum,Henningson,5,I. Lane,net,7.18.17,R. Tucker,med blue ,S. Marconie,8.3.17,
5170,2017,7,5,PM,Agastache,foeniculum,Henningson,5,I. Lane,net,7.18.17,R. Tucker,med blue,S. Marconie,8.3.17,
5171,2017,7,5,AM,Cirsium,arvense,Howe,3,I. Lane,net,7.18.17,R. Tucker,med blue,S. Marconie,8.3.17,
5172,2017,7,5,PM,Dalea,candida,Henningson,5,I. Lane,net,7.18.17,R. Tucker,sm green,S. Marconie,8.3.17,
5173,2017,7,6,AM,Dalea,purpurea,Ustipak,2,C. Herron-Sweet,net,7.18.17,R. Tucker,sm green,S. Marconie,8.3.17,
